CODE ISIN,Code Maroclear,OPCVM,Société de Gestion,Nature juridique,Classification,Sensibilité,Indice Bentchmark,Périodicité VL,Souscripteurs,Affectation des résultats,Commission de souscription,Commission de rachat,Frais de gestion,Dépositaire,Réseau placeur,AN,VL,YTD,1 jour,1 semaine,1 mois,3 mois,6 mois,1 an,2 ans,3 ans,5 ans,DatePublication,TypePublication,VL_Million,AN_Million,PerformancePositive
MA0000040552,4055,UPLINE BONDS,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]2,5  6,5]",50% MBI MT + 50% MBI MLT,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,1802492.2,0.67,0.0,,0.0,0.0,0.0,0.0,0.0,0.080645,0.135593,0.098361,2026-07-31,Hebdomadaire,6.7e-07,1.8024921999999999,False
MA0000037350,3735,UPLINE CAPITAL GARANTI,UPLINE CAPITAL MANAGEMENT,FCP,CONTRACTUEL,-,TMP INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,4386526411.27,13215.18,0.011868,,0.000379,0.001512,0.004774,0.009928,0.020079,0.043234,0.071846,0.107252,2026-07-31,Hebdomadaire,0.01321518,4386.526411270001,True
MA0000036014,3601,UPLINE CASH,UPLINE CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",MONIA,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,1292844020.5,23497.71,0.012963,,0.000302,0.001648,0.005205,0.011424,0.021543,0.048558,0.081509,0.118156,2026-07-31,Hebdomadaire,0.023497709999999998,1292.8440205,True
MA0000039331,3933,UPLINE CROISSANCE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,70% MBI + 30% MASI RB,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,1093761.59,1093.76,-0.016456,,0.002034,0.000613,-0.002453,-0.006477,-0.025274,0.05314,0.081026,,2026-07-31,Hebdomadaire,0.00109376,1.0937615900000002,False
MA0000038911,3891,UPLINE DIVERSIFIE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,70% MBI + 30% MASI,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,24281653.59,1103.71,-0.008489,,0.000363,-0.001204,0.001615,-0.002711,-0.009273,0.086457,0.122215,0.105302,2026-07-31,Hebdomadaire,0.00110371,24.28165359,False
MA0000036402,3640,UPLINE EQUILIBRE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,75% MBI GLOBAL + 25% MASI 20,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,555171932.05,121.57,-0.01887,,0.003218,-0.010258,-0.012349,-0.014004,-0.059818,-0.096605,-0.071925,-0.107961,2026-07-31,Hebdomadaire,0.00012156999999999999,555.1719320499999,False
MA0000037368,3736,UPLINE HORIZON,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1  5,1]",MBI GLOBAL,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,10970638552.59,16255.25,0.003567,,0.000289,0.001434,0.004601,0.010572,0.007166,0.073936,0.133174,0.134329,2026-07-31,Hebdomadaire,0.01625525,10970.63855259,True
MA0000038507,3850,UPLINE HORIZON DYNAMIQUE,UPLINE CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",75% MBI CT + 25% MBI MT,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,1202950398.26,1154.24,0.013683,,0.000234,0.00184,0.005742,0.012962,0.021162,0.050857,0.087428,0.123162,2026-07-31,Hebdomadaire,0.00115424,1202.95039826,True
MA0000040024,4002,UPLINE OBLIG,UPLINE CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",80% MBI CT + 20% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,6072910078.28,2157.06,0.017073,,0.000311,0.002212,0.007214,0.016747,0.026932,0.063828,0.106752,0.157258,2026-07-31,Hebdomadaire,0.00215706,6072.91007828,True
MA0000038515,3851,UPLINE OBLIG DYNAMIQUE,UPLINE CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",65% TMP + 35% MBI MT,HEBDOMADAIRE,FGP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,1545979610.24,1180.49,0.019298,,0.000314,0.002667,0.008113,0.018533,0.030267,0.064348,0.10479,0.14653,2026-07-31,Hebdomadaire,0.00118049,1545.97961024,True
MA0000037376,3737,UPLINE OBLIG PLUS,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,2  5,2]",50% MBI CT + 50% MBI MLT,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,2758590849.2,1804.42,0.010942,,0.00015,0.001721,0.006089,0.016071,0.014734,0.098655,0.196057,0.185971,2026-07-31,Hebdomadaire,0.0018044200000000002,2758.5908492,True
MA0000037384,3738,UPLINE OPPORTUNITES,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,80% MBI + 20% MASI,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,2181020726.04,19704.93,-0.005679,,0.001933,-0.006535,-0.006829,-0.00358,-0.028315,0.16431,0.289815,0.247623,2026-07-31,Hebdomadaire,0.01970493,2181.0207260399998,False
MA0000038556,3855,UPLINE PATRIMOINE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,75% MBI + 25% MASI RB,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,1218109684.38,1265.69,-0.016734,,0.001797,-0.007006,-0.007816,-0.007419,-0.040898,0.180446,0.357574,0.348092,2026-07-31,Hebdomadaire,0.00126569,1218.10968438,False
MA0000036618,3661,UPLINE PERENNITE,UPLINE CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",MBI CT,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,7954968893.97,1784.48,0.014993,,0.000291,0.001982,0.006078,0.013397,0.024445,0.054713,0.091358,0.136344,2026-07-31,Hebdomadaire,0.00178448,7954.96889397,True
MA0000039109,3910,UPLINE PROTECTION DYNAMIQUE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,-,HEBDOMADAIRE,FGP,CAPITALISANT,0.002,0.002,0.02,BCP,BANQUE POPULAIRE,560093532.03,1155.9,-0.009393,,0.001742,-0.005763,-0.008016,-0.012119,-0.025987,0.096128,0.156663,,2026-07-31,Hebdomadaire,0.0011559,560.09353203,False
MA0000040016,4001,UPLINE RENDEMENT,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1   5,1]",MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,8033523210.65,2857.98,0.002128,,0.000469,6.3e-05,0.002403,0.010051,0.00488,0.089726,0.17287,0.142264,2026-07-31,Hebdomadaire,0.00285798,8033.52321065,True
MA0000037343,3734,UPLINE RENDEMENT PLUS,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,]4  8],MBI GLOBAL,HEBDOMADAIRE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,820947.59,12827.31,0.003928,,-0.000121,4e-06,0.00325,0.011864,0.002723,0.059657,0.124184,0.087497,2026-07-31,Hebdomadaire,0.01282731,0.82094759,True
MA0000039018,3901,UPLINE RETAIL SERENITE,UPLINE CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",85% MBI CT + 15% MBI MT,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,GROUPE BANQUE POPULAIRE,1107865.76,1107.87,0.011449,,0.00019,0.001609,0.004916,0.011366,0.017833,0.044569,0.078628,0.106962,2026-07-31,Hebdomadaire,0.00110787,1.10786576,True
MA0000039000,3900,UPLINE RETAIL SERENITE PLUS,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1   5,1]",75% MBI CT + 25% MBI MT,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,GROUPE BANQUE POPULAIRE,1097707.15,1087.92,0.01215,,0.000211,0.001335,0.007632,0.015694,0.01748,0.051567,0.094146,0.08829,2026-07-31,Hebdomadaire,0.00108792,1.09770715,True
MA0000038499,3849,UPLINE SECURE PLUS,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1   5,1]",MBI MT,HEBDOMADAIRE,FGP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,2263435558.53,1166.53,0.001202,,0.000214,0.001141,0.003182,0.009327,0.004261,0.069436,0.147211,0.104208,2026-07-31,Hebdomadaire,0.00116653,2263.4355585300004,True
MA0000039349,3934,UPLINE SECURITIES PERFORMANCE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,75% MBI + 25% MASI RB,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,1081142.02,1081.14,-0.018805,,0.00202,0.000324,-0.002997,-0.008465,-0.029079,0.045934,0.070107,,2026-07-31,Hebdomadaire,0.0010811400000000002,1.08114202,False
MA0000036006,3600,UPLINE TRESORERIE,UPLINE CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",100% TMP,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,465785815.53,19561.79,0.01225,,0.00036,0.001624,0.004922,0.010419,0.02007,0.046068,0.076098,0.116625,2026-07-31,Hebdomadaire,0.019561790000000003,465.78581553,True
MA0000036576,3657,UPLINE VALEURS PLUS,UPLINE CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,14723257.41,4254.05,-0.03503,,0.005809,-0.023647,-0.026787,-0.042536,-0.122453,0.285444,0.51732,0.535669,2026-07-31,Hebdomadaire,0.0042540500000000005,14.72325741,False
MA0000040370,4037,WAFA ASSURANCE EXPANSION,WAFA GESTION,FCP,ACTIONS,-,CFG 25 FLOTTANT,HEBDOMADAIRE,FNPP,DISTRIBUANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,950276104.68,49969.08,0.001876,,0.007922,-0.030583,-0.041207,-0.007696,-0.051871,0.309345,0.484526,0.539638,2026-07-31,Hebdomadaire,0.04996908,950.27610468,True
MA0000040305,4030,WAFA ASSURANCE OPTIMISATION,WAFA GESTION,FCP,DIVERSIFIÉ,-,50% CFG 25 FLOTTANT + 50% MBI MT,HEBDOMADAIRE,FNPP,DISTRIBUANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,2624138948.45,28653.6,-0.000238,,0.004445,-0.019936,-0.026653,-0.002623,-0.020562,0.228043,0.370151,0.392405,2026-07-31,Hebdomadaire,0.028653599999999998,2624.1389484499996,False
MA0000040222,4022,WAFA ASSURANCE SECURITE,WAFA GESTION,FCP,OMLT,]4  8],MBI MLT,HEBDOMADAIRE,FNPP,DISTRIBUANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,5350312294.97,27447.67,-0.00543,,0.000518,-0.000849,-0.000335,0.006245,-0.004985,0.094145,0.20222,0.160464,2026-07-31,Hebdomadaire,0.027447669999999997,5350.31229497,False
MA0000040297,4029,WAFA ASSURANCE STRATEGIE,WAFA GESTION,FCP,ACTIONS,-,70% MASI + 30% MBI MT,HEBDOMADAIRE,FNPP,DISTRIBUANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,647965552.82,411838.93,0.016676,,0.008406,-0.024459,-0.028297,0.000781,-0.052634,0.319222,0.489575,0.5186,2026-07-31,Hebdomadaire,0.41183893,647.9655528200001,True
MA0000042293,4229,WG ACTIONS,WAFA GESTION,FCP,ACTIONS,-,MASI RB,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION,353351093.33,2046.55,-0.026556,,0.007388,-0.017112,0.002926,-0.027333,-0.070447,0.372639,0.634129,0.630042,2026-07-31,Hebdomadaire,0.00204655,353.35109332999997,False
MA0000042269,4226,WG BALANCED,WAFA GESTION,FCP,DIVERSIFIÉ,-,50% MASI RB + 50% MBI MT,HEBDOMADAIRE,FGP,MIXTE,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION,343631372.07,1663.67,0.025008,,0.007973,-0.007753,0.004644,0.019912,0.00595,0.273955,0.423071,0.405198,2026-07-31,Hebdomadaire,0.0016636700000000001,343.63137207,True
MA0000042418,4241,WG BOND FUND,WAFA GESTION,FCP,OMLT,"]1,1 9]",MBI MLT,QUOTIDIENNE,FNPP,MIXTE,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,322776334.79,1100.17,0.005763,,0.000318,0.001657,0.004752,0.015507,0.008202,0.092185,0.151425,0.152824,2026-07-31,Hebdomadaire,0.0011001700000000001,322.77633479,True
MA0000038887,3888,WG CAPITAL,WAFA GESTION,FCP,ACTIONS,-,MASI RB,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,227140298.13,17705.22,0.009573,,0.005076,-0.019309,-0.00961,-0.00204,-0.046392,0.378838,0.63319,0.628235,2026-07-31,Hebdomadaire,0.01770522,227.14029813,True
MA0000030835,3083,WG CROISSANCE,WAFA GESTION,SICAV,DIVERSIFIÉ,-,75% MBI MT + 25% MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION,1067791901.3,5363.82,0.058416,,0.006245,-0.011596,-0.005665,0.038592,0.038723,0.295474,0.43537,0.416168,2026-07-31,Hebdomadaire,0.00536382,1067.7919013,True
MA0000030827,3082,WG DIVERSIFIE,WAFA GESTION,SICAV,DIVERSIFIÉ,-,75% MBI MT + 25% MASI RB,HEBDOMADAIRE,FGP,CAPITALISANT,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION,157152606.6,6856.87,0.016521,,0.00496,-0.009224,-0.005916,0.013414,-0.007308,0.252241,0.407742,0.405742,2026-07-31,Hebdomadaire,0.00685687,157.15260659999998,True
MA0000042558,4255,WG DYNAMIC,WAFA GESTION,FCP,DIVERSIFIÉ,-,75% MBI + 25% MASI RB,HEBDOMADAIRE,FGP,CAPITALISANT,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION,273536002.85,6167.4,0.006885,,0.00615,-0.015014,-0.00756,0.003054,-0.014422,0.247727,0.391464,0.357648,2026-07-31,Hebdomadaire,0.0061674,273.53600285000005,True
MA0000042541,4254,WG EPARGNE,WAFA GESTION,FCP,DIVERSIFIÉ,-,90% MASI RB + 10% MBI GLOBAL,HEBDOMADAIRE,FGP,MIXTE,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION,379638785.72,175.39,-0.008256,,0.005677,-0.008648,-0.007358,-0.005782,-0.029601,0.117205,0.207255,0.283391,2026-07-31,Hebdomadaire,0.00017538999999999999,379.63878572000004,False
MA0000041774,4177,WG EQUITY FUND,WAFA GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FNPP,DISTRIBUANT,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION; ATTIJARIWAFA BANK,257077882.4,1602.99,0.009929,,0.007612,-0.019068,-0.017155,-0.002768,-0.063152,0.292298,0.435476,0.399874,2026-07-31,Hebdomadaire,0.00160299,257.0778824,True
MA0000042376,4237,WG FRUCTI PATRIMOINE,WAFA GESTION,FCP,DIVERSIFIÉ,-,20% MASI RB + 80% MBI GLOBAL,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,1741181558.02,1395.59,0.008112,,0.001974,-0.003677,-0.002188,0.018159,-0.01302,0.147482,0.274744,0.366043,2026-07-31,Hebdomadaire,0.00139559,1741.18155802,True
MA0000042525,4252,WG HORIZON,WAFA GESTION,FCP,DIVERSIFIÉ,-,75% MBI GLOBAL + 25% MASI RB,HEBDOMADAIRE,FGP,CAPITALISANT,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION,241804603.2,17224.94,0.002161,,0.004004,-0.00834,-0.005165,0.002304,-0.018928,0.223231,0.354659,0.351554,2026-07-31,Hebdomadaire,0.017224939999999998,241.80460319999997,True
MA0000042319,4231,WG LOW VOLATILITY FACTOR FUND,WAFA GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.02,0.02,0.015,ATTIJARIWAFA BANK,WAFA GESTION; ATTIJARIWAFA BANK,2514847.01,151.26,-0.009365,,-0.003754,-0.017728,-0.008196,-0.015427,-0.102048,0.244938,,,2026-07-31,Hebdomadaire,0.00015125999999999998,2.51484701,False
MA0000042335,4233,WG MOMENTUM FACTOR FUND,WAFA GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.02,0.02,0.015,ATTIJARIWAFA BANK,WAFA GESTION; ATTIJARIWAFA BANK,81657212.91,172.92,-0.024264,,0.00529,-0.01945,-0.025858,-0.032778,-0.10843,0.391934,,,2026-07-31,Hebdomadaire,0.00017292,81.65721291,False
MA0000041386,4138,WG MONETAIRE,WAFA GESTION,FCP,MONÉTAIRE,"]0  0,5]",TMP MARCHE INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.01,0.01,ATTIJARIWAFA BANK,WAFA GESTION,6372067106.43,1231.93,0.014736,,0.000309,0.001952,0.00601,0.013034,0.024287,0.056589,0.09114,0.133497,2026-07-31,Hebdomadaire,0.00123193,6372.06710643,True
MA0000040388,4038,WG OBLIGATIONS,WAFA GESTION,SICAV,OMLT,[1.1  5[,MBI MT,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.0125,ATTIJARIWAFA BANK,WAFA GESTION,356710190.8,179.13,0.010492,,0.000112,0.00151,0.005106,0.016225,0.014154,0.071159,0.131657,0.049446,2026-07-31,Hebdomadaire,0.00017913,356.7101908,True
MA0000041782,4178,WG OPPORTUNITES,WAFA GESTION,FCP,DIVERSIFIÉ,-,80% MBI MT + 20% MASI RB,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,244221835.22,1317.31,0.013971,,0.00391,-0.009161,-0.006771,0.012233,-0.015574,0.18311,0.293878,0.312742,2026-07-31,Hebdomadaire,0.00131731,244.22183522,True
MA0000042277,4227,WG PERFORMANCE,WAFA GESTION,FCP,DIVERSIFIÉ,-,15% MASI + 85% MBI MT,HEBDOMADAIRE,FGP,CAPITALISANT,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION,194412460.97,14585.26,0.051891,,0.00418,-0.009373,-0.002755,0.039245,0.038517,0.266032,0.405822,0.386309,2026-07-31,Hebdomadaire,0.014585260000000001,194.41246097,True
MA0000042392,4239,WG RENDEMENT,WAFA GESTION,FCP,DIVERSIFIÉ,-,30% MASI RENTABILITE + 70% MBI GLOBAL,QUOTIDIENNE,FGP,MIXTE,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,121973639.26,163292.96,0.053442,,0.00314,-0.015642,0.002245,0.049344,0.090406,0.267475,0.398875,0.45227,2026-07-31,Hebdomadaire,0.16329296,121.97363926,True
MA0000042251,4225,WG SERENITE,WAFA GESTION,FCP,DIVERSIFIÉ,-,40% MASI RB + 60% MBI MT,HEBDOMADAIRE,FGP,MIXTE,0.002,0.001,0.02,ATTIJARIWAFA BANK,WAFA GESTION,98716276.68,141565.25,-0.003382,,0.000697,-0.003062,-0.000874,0.00629,-0.000771,0.077598,0.170641,0.159491,2026-07-31,Hebdomadaire,0.14156525,98.71627668,False
MA0000039067,3906,WG TAYSSIR,WAFA GESTION,FCP,ACTIONS,-,MASI RB,HEBDOMADAIRE,FGP,CAPITALISANT,0.0,0.0,0.01,ATTIJARIWAFA BANK,WAFA GESTION,197102681.44,1433.67,0.037921,,0.009961,-0.023525,-0.02252,0.011179,-0.041139,0.392196,0.542244,,2026-07-31,Hebdomadaire,0.0014336700000000002,197.10268144,True
MA0000039059,3905,WG VALEURS,WAFA GESTION,FCP,ACTIONS,-,MASI RB,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.01,ATTIJARIWAFA BANK,WAFA GESTION,203327170.36,1528.03,0.04847,,0.007317,-0.016977,-0.009875,0.019421,0.003059,0.389459,0.582582,,2026-07-31,Hebdomadaire,0.0015280299999999999,203.32717036000003,True
MA0000042327,4232,WG VALUE FACTOR FUND,WAFA GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.02,0.02,0.015,ATTIJARIWAFA BANK,WAFA GESTION; ATTIJARIWAFA BANK,2417595.29,126.43,-0.080175,,0.00405,-0.014959,-0.016415,-0.080108,-0.150165,0.102747,,,2026-07-31,Hebdomadaire,0.00012643,2.41759529,False
MA0000041980,4198,WINEO ACTIONS,WINEO GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.02,0.015,0.02,CIH BANK,WINEO GESTION,1349295751.21,4319.74,0.015542,,0.002097,-0.018941,-0.011302,-0.008399,-0.04466,0.338661,0.587679,0.596433,2026-07-31,Hebdomadaire,0.00431974,1349.29575121,True
MA0000041972,4197,WINEO AL AMINE,WINEO GESTION,FCP,ACTIONS,-,-,QUOTIDIENNE,FGP,MIXTE,0.005,0.005,0.02,ATTIJARIWAFA BANK,WINEO GESTION,205718387.47,147.21,0.022292,,0.005601,-0.019907,-0.013536,-0.005539,-0.028894,0.387423,0.560229,,2026-07-31,Hebdomadaire,0.00014721,205.71838747,True
MA0000037665,3766,WINEO AMANA,WINEO GESTION,FCP,DIVERSIFIÉ,-,50% MASI + 50% MBI,HEBDOMADAIRE,FNPP,CAPITALISANT,0.005,0.0025,0.02,CIH BANK,WINEO GESTION,637994061.0,1748.9,0.023575,,0.001621,-0.008425,-0.000897,0.013767,-0.003436,0.234863,0.403251,0.434453,2026-07-31,Hebdomadaire,0.0017489,637.994061,True
MA0000041998,4199,WINEO CASH,WINEO GESTION,FCP,MONÉTAIRE,"[0  0,5[",-,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.0065,CIH BANK,WINEO GESTION,209637145.27,1547.11,0.014532,,0.000265,0.001891,0.005792,0.012639,0.023993,0.052871,0.08711,0.129995,2026-07-31,Hebdomadaire,0.00154711,209.63714527000002,True
MA0000042004,4200,WINEO DELTA,WINEO GESTION,FCP,DIVERSIFIÉ,-,50% MBI MT + 50% MASI,HEBDOMADAIRE,FGP,MIXTE,0.03,0.03,0.02,CIH BANK,WINEO GESTION,2033193955.35,2123.56,0.011653,,0.00175,-0.009312,-0.005372,0.002275,-0.017212,0.208566,0.371605,0.387231,2026-07-31,Hebdomadaire,0.00212356,2033.19395535,True
MA0000042517,4251,WINEO DIVIDENDES ET CROISSANCE,WINEO GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,DISTRIBUANT,0.02,0.015,0.02,ATTIJARIWAFA BANK,WINEO GESTION,80491136.01,1297.09,0.020383,,0.002295,-0.016395,-0.006396,-0.006125,-0.032792,0.354976,,,2026-07-31,Hebdomadaire,0.0012970899999999999,80.49113601,True
MA0000042632,4263,WINEO EQUINOXE,WINEO GESTION,FCP,DIVERSIFIÉ,-,50% MBI + 50% MASI,QUOTIDIENNE,FGP,MIXTE,0.03,0.03,0.02,CIH BANK,WINEO GESTION,607674.83,1960.24,0.038477,,0.002275,-0.005267,-0.002377,0.010808,-0.010949,0.449131,0.670721,0.706679,2026-07-31,Hebdomadaire,0.00196024,0.60767483,True
MA0000042012,4201,WINEO OBLIG,WINEO GESTION,FCP,OMLT,"[1,1  5,1[",MBI,HEBDOMADAIRE,FGP,CAPITALISANT,0.005,0.0025,0.009,CIH BANK,WINEO GESTION,22920775.73,1837.5,0.001281,,0.000408,0.002439,0.004961,0.009078,0.003572,0.095106,0.180078,0.212871,2026-07-31,Hebdomadaire,0.0018375,22.92077573,True
MA0000042020,4202,WINEO OBLIG CT,WINEO GESTION,FCP,OCT,[0.5  1.1[,MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,CIH BANK,WINEO GESTION,203407988.91,1359.44,0.015493,,0.000228,0.002145,0.006374,0.014394,0.025087,0.061093,0.103558,0.149622,2026-07-31,Hebdomadaire,0.00135944,203.40798891,True
MA0000042038,4203,WINEO OBLIG SECURITE,WINEO GESTION,FCP,OMLT,[1.1  5.1[,MBI MLT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.03,0.02,CIH BANK,WINEO GESTION,228275404.81,1536.03,-0.002636,,0.000169,0.00073,0.001748,0.007927,-0.005065,0.074703,0.15511,0.192987,2026-07-31,Hebdomadaire,0.00153603,228.27540481,False
MA0000042491,4249,WINEO OCT PLUS,WINEO GESTION,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,ATTIJARIWAFA BANK,WINEO GESTION,174771703.24,1072.16,0.018205,,0.000317,0.002272,0.007262,0.01695,0.028204,0.069273,,,2026-07-31,Hebdomadaire,0.0010721600000000002,174.77170324000002,True
MA0000039299,3929,WINEO SECUR RENDEMENT,WINEO GESTION,FCP,OMLT,"]1,1   7]",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,WINEO GESTION,2176963092.1,1251.07,0.000552,,0.000544,-0.000503,0.0008,0.007684,-0.00463,0.104844,0.205851,,2026-07-31,Hebdomadaire,0.00125107,2176.9630921,True
MA0000300030,30003,AD CAPITAL DYNAMIC BOND,AD CAPITAL ASSET MANAGEMENT,FCP,OMLT,[3  7],MBI MLT,QUOTIDIENNE,FGP,MIXTE,0.03,0.015,0.02,BANQUE CENTRALE POPULAIRE,AD CAPITAL ASSET MANAGEMENT; AD CAPITAL GROUP,541885.33,1003.49,,6e-05,-8e-05,-0.002406,,,,,,,2026-07-29,Quotidienne,0.0010034900000000001,0.5418853299999999,False
MA0000300048,30004,AD CAPITAL MULTISTRATEGIE,AD CAPITAL ASSET MANAGEMENT,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,MIXTE,0.03,0.015,0.02,CREDIT DU MAROC,AD CAPITAL ASSET MANAGEMENT; AD CAPITAL GROUP,535466.66,993.44,,-0.005297,-0.007305,-0.010666,,,,,,,2026-07-29,Quotidienne,0.00099344,0.53546666,False
MA0000300055,30005,AD CAPITAL OBLIGATAIRE PLUS,AD CAPITAL ASSET MANAGEMENT,FCP,OMLT,[3  7],MBI MLT,QUOTIDIENNE,FGP,MIXTE,0.03,0.015,0.02,SAHAM BANK,AD CAPITAL ASSET MANAGEMENT; AD CAPITAL GROUP,542188.26,1004.05,,6e-05,-2e-05,-0.002186,,,,,,,2026-07-29,Quotidienne,0.00100405,0.54218826,False
